Unnamed: 0,Book_ID,Keyword,Snippet,Etext Number,Authors,LoCC,Published Year,Author Gender,Assigned_Gender,Character_Name,snippet_id,document,LoCC_group,Period,sentence_id,sentence_number,contains_target_term,near_target_term,bertopic_topic,bertopic_topic_probability,model_group
448,1076,opium,"At these words Ling sprang from the ground in gladness, so great was his certainty of destroying the invaders utterly.",1076,"Bramah, Ernest",PR,1900,male,Male,Anonymous,365,at these words ling sprang from the ground in gladness so great was his certainty of destroying the invaders utterly,English Literature,1881-1911,365_3,3,False,True,0,1.0,context_leaf_mcs60_ms1_nn10
449,1076,opium,Yet in how entirely contrary a direction has the whole course of events tended!,1076,"Bramah, Ernest",PR,1900,male,Male,Kai Lung,366,yet in how entirely contrary a direction has the whole course of events tended,English Literature,1881-1911,366_1,1,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
449,1076,opium,"In spite of the honourable intention which involved a frequent absence from his place of commerce, those who journeyed thither with the set purpose of possessing one of his justly-famed opium pipes so perversely regarded the matter that, after two or three fruitless visits, they deliberately turned their footsteps towards the workshop of the inelegant Ming-yo, whose pipes are confessedly greatly inferior to those produced by the person who is now speaking.",1076,"Bramah, Ernest",PR,1900,male,Male,Kai Lung,366,in spite of the honourable intention which involved a frequent absence from his place of commerce those who journeyed thither with the set purpose of possessing one of his justly famed opium pipes so perversely regarded the matter that after two or three fruitless visits they deliberately turned their footsteps towards the workshop of the inelegant ming yo whose pipes are confessedly greatly inferior to those produced by the person who is now speaking,English Literature,1881-1911,366_2,2,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
449,1076,opium,"Nevertheless, the rapacious Kai Lung, to whose influence the falling off in custom was thus directly attributable, persistently declined to bear any share whatever in the loss which his profession caused, and, indeed, regarded the circumstance from so grasping and narrow-minded a point of observation that he would not even go to the length of suffering this much-persecuted one",1076,"Bramah, Ernest",PR,1900,male,Male,Kai Lung,366,nevertheless the rapacious kai lung to whose influence the falling off in custom was thus directly attributable persistently declined to bear any share whatever in the loss which his profession caused and indeed regarded the circumstance from so grasping and narrow minded a point of observation that he would not even go to the length of suffering this much persecuted one,English Literature,1881-1911,366_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
450,1076,opium,"Manifestedly the pointed finger of the unreliable Kai Lung is a very treacherous guide.” “It is related,” said a dispassionate voice behind them, “that a person of limited intelligence, on being assured that he would certainly one day enjoy an adequate competence if he closely followed the industrious habits of the thrifty bee, spent the greater part of his life in anointing his thighs with the yellow powder which he laboriously collected from the flowers of the field.",1076,"Bramah, Ernest",PR,1900,male,Male,Kai Lung,367,manifestedly the pointed finger of the unreliable kai lung is a very treacherous guide it is related said a dispassionate voice behind them that a person of limited intelligence on being assured that he would certainly one day enjoy an adequate competence if he closely followed the industrious habits of the thrifty bee spent the greater part of his life in anointing his thighs with the yellow powder which he laboriously collected from the flowers of the field,English Literature,1881-1911,367_0,0,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
450,1076,opium,"It is not so recorded; but doubtless the nameless one in question was by profession a maker of opium pipes, for this person has observed from time to time how that occupation, above all others, tends to degrade the mental faculties, and to debase its followers to a lower position than that of the beasts of labour.",1076,"Bramah, Ernest",PR,1900,male,Male,Kai Lung,367,it is not so recorded but doubtless the nameless one in question was by profession a maker of opium pipes for this person has observed from time to time how that occupation above all others tends to degrade the mental faculties and to debase its followers to a lower position than that of the beasts of labour,English Literature,1881-1911,367_1,1,True,True,20,0.2837962813639008,context_leaf_mcs60_ms1_nn10
450,1076,opium,"Learn therefrom, O superficial Wang Yu, that wisdom lies in an intelligent perception of great principles, and not in a slavish imitation of details which are, for the most part, beyond your simple and insufficient understanding.” “Such may, indeed, be the case, Kai Lung,” replied Wang Yu sullenly--for it was the story-teller in question who had approached unperceived, and who now stood",1076,"Bramah, Ernest",PR,1900,male,Male,Kai Lung,367,learn therefrom o superficial wang yu that wisdom lies in an intelligent perception of great principles and not in a slavish imitation of details which are for the most part beyond your simple and insufficient understanding such may indeed be the case kai lung replied wang yu sullenly for it was the story teller in question who had approached unperceived and who now stood,English Literature,1881-1911,367_2,2,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
451,1076,opium,"to betake himself elsewhere and struck him with a rod has Kai Lung caused the stick to turn into a deadly serpent and destroy its master, as did the just and dignified Lu Fei.",1076,"Bramah, Ernest",PR,1900,male,Male,Kai Lung,368,to betake himself elsewhere and struck him with a rod has kai lung caused the stick to turn into a deadly serpent and destroy its master as did the just and dignified lu fei,English Literature,1881-1911,368_0,0,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
451,1076,opium,"How, then, can Kai Lung have a story that is not also the story of Wang Yu and Hi Seng, and all others here?” “Indeed, if the refined and enlightened Wang Yu so decides, it must assuredly be true,” said Kai Lung patiently; “yet (since even trifles serve to dispel the darker thoughts of existence) would not the history of so small a matter as an opium pipe chain his intelligent consideration?",1076,"Bramah, Ernest",PR,1900,male,Male,Kai Lung,368,how then can kai lung have a story that is not also the story of wang yu and hi seng and all others here indeed if the refined and enlightened wang yu so decides it must assuredly be true said kai lung patiently yet since even trifles serve to dispel the darker thoughts of existence would not the history of so small a matter as an opium pipe chain his intelligent consideration,English Literature,1881-1911,368_1,1,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
451,1076,opium,"such a pipe, for example, as this person beheld only today exposed for sale, the bowl composed of the finest red clay, delicately baked and fashioned, the long bamboo stem smoother than the sacred tooth of the divine Buddha, the spreading support patiently and cunningly carved with scenes representing the Seven Joys, and the Tenth Hell of unbelievers.” “Ah!” exclaimed Wang Yu eagerly, “it is indeed as you say, a Mandarin among masterpieces.",1076,"Bramah, Ernest",PR,1900,male,Male,Kai Lung,368,such a pipe for example as this person beheld only today exposed for sale the bowl composed of the finest red clay delicately baked and fashioned the long bamboo stem smoother than the sacred tooth of the divine buddha the spreading support patiently and cunningly carved with scenes representing the seven joys and the tenth hell of unbelievers ah exclaimed wang yu eagerly it is indeed as you say a mandarin among masterpieces,English Literature,1881-1911,368_2,2,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
452,1076,opium,"To this end he quickly purchased the esteem of several of those who make a profession of their strength, holding out the hope of still further reward if they conducted the venture to a successful termination.",1076,"Bramah, Ernest",PR,1900,male,Male,Quen,369,to this end he quickly purchased the esteem of several of those who make a profession of their strength holding out the hope of still further reward if they conducted the venture to a successful termination,English Literature,1881-1911,369_1,1,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
452,1076,opium,"Uttering loud cries of an impending vengeance, as Lo Yuen had instructed them in the matter, and displaying their exceptional proportions to the astonishment and misgivings of all beholders, these persons tore open the opium -tent in which Quen had concealed himself, and, thrusting aside all opposition, quickly dragged him forth.",1076,"Bramah, Ernest",PR,1900,male,Male,Quen,369,uttering loud cries of an impending vengeance as lo yuen had instructed them in the matter and displaying their exceptional proportions to the astonishment and misgivings of all beholders these persons tore open the opium tent in which quen had concealed himself and thrusting aside all opposition quickly dragged him forth,English Literature,1881-1911,369_2,2,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
452,1076,opium,"Holding him high upon their shoulders, in spite of his frequent and ill-advised endeavours to cast himself to the ground, some surrounded those who bore him--after the manner of disposing his troops affected by a skilful leader when the enemy begin to waver--and crying aloud that it was their unchanging purpose to submit him to the test of burning splinters and afterwards to torture him, they succeeded by this stratagem in bringing him through the crowd; and hurling back or outstripping those who endeavoured",1076,"Bramah, Ernest",PR,1900,male,Male,Quen,369,holding him high upon their shoulders in spite of his frequent and ill advised endeavours to cast himself to the ground some surrounded those who bore him after the manner of disposing his troops affected by a skilful leader when the enemy begin to waver and crying aloud that it was their unchanging purpose to submit him to the test of burning splinters and afterwards to torture him they succeeded by this stratagem in bringing him through the crowd and hurling back or outstripping those who endeavoured,English Literature,1881-1911,369_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
453,1076,opium,"“‘As regards Ts’ain and myself,’ he continued, ‘all things are arranged, and but for the unfortunate coincidence of this person’s poverty and of her father’s cupidity, the details of the wedding ceremony would undoubtedly now be in a very advanced condition.",1076,"Bramah, Ernest",PR,1900,male,Unknown,Anonymous,370,as regards ts ain and myself he continued all things are arranged and but for the unfortunate coincidence of this person s poverty and of her father s cupidity the details of the wedding ceremony would undoubtedly now be in a very advanced condition,English Literature,1881-1911,370_1,1,False,True,57,1.0,context_leaf_mcs60_ms1_nn10
